Codigo,Clase,Familia,Descripcion,Tallas,Marca,Color,Composicion,Precio_reg,Precio_final
364302,VESTIDO JUVENIL,VESTIDO CASUAL,VESTIDO CON TIRANTES PLSIADO EN ESCOSTE STRONA FAST FASHION COLOR AZUL SHOT3SS25,70/90/110/130,STRONA FAST FASHION,AZUL,VISCOSA 100%.,299,199
364303,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA JUVENIL DE TIRANTES TIPO TOP DE COLOR BLANCO",90/110,POOF NEW YORK,WHITE,NYLON 92%. SPANDEX 8%.,99,49
364306,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA JUVENIL DE TIRANTES TIPO TOP DE COLOR COGÑAC",90/110,POOF NEW YORK,COGÑAC,NYLON 92%. SPANDEX 8%.,99,19
364307,BOTTOMS JUVENIL,LEE,"SS25  PANTALÓN DE MEZCILLA MARCA LEE COLOR STONE MEDIO CORTE SKINNY DOBLE PRETINA CON POTASIO, HANDSAND FULL Y WHISKERS",50/70/90/110/130/150,LEE,STONE,ALGODON 97%. ELASTANO 3%.,759,579
364312,BOTTOMS JUVENIL,LEE,"SS25 CLON 325021  PANTALÓN DE MEZCILLA MARCA LEE COLOR STONE CORTE SKINNY CINTURA EXTRA ALTA CON POTASIO, HANDSAND Y WHISKERS",70/90/110/130/150,LEE,STONE,ALGODON 71%. POLIESTER 25%. VISCOSA 3%. ELASTANO 1%.,699,449
364313,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA JUVENIL DE TIRANTES TIPO TOP DE COLOR GRIS",90/110,POOF NEW YORK,GREY,NYLON 92%. SPANDEX 8%.,99,69
364316,UNIFORMES COPPEL,DAMAS,PLAYERA POLO AZUL MC DAMA CAT 2023,240/260/280/300/320/340/360/380/400/420/440/460,SIN MARCA,AZUL,POLIESTER 50%. ALGODON 50%.,284,284
364342,BOTTOMS JUVENIL,LEE,"SS25  PANTALON DE MEZCLILLA MARCA LEE COLOR STONE MEDIO CORTE SKINNY CINTURA ALTA CON POTASIO, HANDSAND Y WHISKERS",70/90/110/130/150,LEE,STONE,ALGODON 88%. POLIESTER 9%. ELASTANO 3%.,729,519
364350,INVIERNO LIGERO,CHAMARRA LIGERA,FM CHAMARRA LIGERA CON APLICACIONES,70/90/110/130,FUROR,OLIVO,POLIESTER 100%.,399,99
364382,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,FF STRONA SHOT 1 25 PLAYERA MC CON ESTAMPADO COCHE COLOR HUESO,70/90/110/130/150,STRONA FAST FASHION,HUESO,ALGODON 94%. ELASTANO 6%.,149,149
364392,PLAYERA JUVENIL,PLAYERA REGULAR SM,FF STRONA SHOT 1 25 TANK TOP DE RIB MINERAL WASH COLOR NEGRO,70/90/110/130,STRONA FAST FASHION,NEGRO,RAYON 86%. SPANDEX 14%.,279,119
364407,INVIERNO LIGERO,PLAYERA ML,FF STRONA SHOT 1 25 PLAYERA ML MESH CON TOP INCLUIDO ESTAMPADO SNAKE COLOR BEIGE,70/90/110/130/150,STRONA FAST FASHION,BEIGE,ELASTANO 5%. POLIESTER 95%.,199,89
364412,PLAYERA JUVENIL,PLAYERA ECONOMICA SM,FF STRONA SHOT 1 25 PLAYERA SM CON CUELLO ALTO COLOR BLANCO,70/90/110/130,STRONA FAST FASHION,BLANCO,POLIESTER 96%. ELASTANO 4%.,129,49
364413,BOLSAS,CRUZADA,"ECOMMERCE BOLSA CRUZADA CUENTA CON UN COMPARTIMENTO PRINCIPAL CON CIERRE DE CREMALLERA QUE ASEGURA TUS PERTENENCIAS, Y UN BOLSILLO ADICIONAL PARA MAYOR ORGANIZACIÓN.",10,CHAMPION,NEGRO,POLIESTER 100 %.,499,499
364416,BOLSAS,DE MANO,EXCLUSIVO ECOMM 100% TEXTIL FORRO 100% SINTETICO,10,WESTIES,CAFE,SINTETICO 100%.,1699,1699
364417,INVIERNO LIGERO,PLAYERA ML,FF STRONA SHOT 1 25 PLAYERA ML ESCOTE BARDOT COLOR VERDE OLIVO,70/90/110/130/150,STRONA FAST FASHION,VERDE OLIVO,RAYON 86%. SPANDEX 14%.,249,99
364422,BOTTOMS JUVENIL,MODA,FF STRONA SHOT 1 25 PANTALÓN FLUIDO COLOR NEGRO,70/90/110/130,STRONA FAST FASHION,NEGRO,POLIESTER 95%. SPANDEX 5%.,299,199
364427,BLUSA JUVENIL,MODA ML,BLUSA MANGA CORTA CON AMARRE EN TEJIDO DE PUNTO,50/70/90/110/130,STRONA FAST FASHION,VERDE OLIVO,VISCOSA 70%. POLIAMIDA 30%.,249,249
364462,VESTIDO JUVENIL,VESTIDO CASUAL,FF STRONA SHOT 1 25 VESTIDO ML CUELLLO REDONDO CON GOTA Y OLAN EN  RUEDO,70/90/110/130,STRONA FAST FASHION,NEGRO,POLIESTER 100%.,279,199
364482,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,PLAYERA ECONIMICA MC COLOR ROSA,70/90/110/130/150,STRONA FAST FASHION,ROSA,POLIESTER 95%. SPANDEX 5%.,149,149
364492,BOTTOMS JUVENIL,MODA,RTFPANTALON TIPO LINO SMOCK PRETINA,70/90/110/130,SAHARA FAST FASHION,BLANCO,POLIESTER 50%. ALGODON 50%.,429,429
364499,BOLSAS,DE HOMBRO,FM HOBO MARCA WESTIES,10,WESTIES,NUDE,SINTETICO 100%.,999,249
364502,BLUSA JUVENIL,MODA ML,FF STRONA SHOT 1 25 BLUSA ML SATINADA COLOR ROSA CLARO,50/70/90/110/130,STRONA FAST FASHION,ROSA,POLIESTER 95%. SPANDEX 5%.,349,149
364525,BOTTOMS JUVENIL,MODA,RTF PANTALON TIPO LINO SMOCK PRETINA,70/90/110/130,SAHARA FAST FASHION,GRIS,POLIESTER 50%. ALGODON 50%.,429,429
364551,BOTTOMS JUVENIL,MODA,RTFPANTALON FLUIDO RAYAS TIE DYE GRIS,70/90/110/130,SAHARA FAST FASHION,MULTICOLOR,POLIESTER 100%.,429,429
364558,PLAYERA JUVENIL,PLAYERA REGULAR SM,FMPLAYERA MODA SM MARCA ROXY,70/90,ROXY,ROSA,ALGODON 100%.,529,39
364577,BLUSA JUVENIL,MODA SM,FM BLUSA S/M CON BIES ATRÁS Y ADELANTE. COLOR IVORYNEGRO,70/90/110,1ST URBANFIL,VARIOS,POLIESTER 100%.,229,99
364582,BLUSA JUVENIL,MODA SM,FM SUETER S/MANGA TEJIDO IVORY  NUDE,70/90/110,1ST URBANFIL,VARIOS,POLIESTER 100%.,229,89
364592,BOTTOMS JUVENIL,MODA,FM PANTALÓN DAMA. CON BOLSAS. DE PIEL  ANIMAL PRINT,70/90/110,1ST URBANFIL,VARIOS,POLYESTER 100%.,399,199
364597,VESTIDO JUVENIL,VESTIDO CASUAL,"FM  VESTIDO DAMA, DIFERENTES ESTILOS",70/90/110,1ST URBANFIL,VARIOS,POLIESTER 100%.,429,339
364602,BLUSA JUVENIL,MODA ML,FM  CAMISA DAMA MANGA LARGA  TIPO VESTIDO,70/90/110,1ST URBANFIL,VARIOS,POLIESTER 100%.,329,189
364611,VESTIDO JUVENIL,VESTIDO CASUAL,FM  VESTIDO DAMA TIPO CAMISA,70/90/110,1ST URBANFIL,VARIOS,POLIESTER 100%.,349,279
364612,UNIFORMES COPPEL,DAMAS,"CHAMARRA CAPITONADA DAMA, AZUL ELECTRICO,  NUEVA IMAGEN / REGIONES FRIO",240/260/280/300/320/340/360/380/400/420/440/460/480/500/520/540,SIN MARCA,AZUL,NYLON 100 %.,499,499
364641,PLAYA ROPA  Y TRAJE DE BAN,BIKINI SET,"FM, TRAJE DE BAÑO DE DOS PIEZAS COLOR NARANJA MARCA YMI",70/90/110/130,YMI,ORANGE,POLIAMIDA 90%. ELASTANE 10%.,699,15
364647,BOLSAS,DE MANO,EXCLUSIVO ECOMM 100% TEXTIL FORRO 100% SINTETICO,10,WESTIES,BLUSH,SINTETICO 100%.,1699,1699
364666,PLAYA ROPA  Y TRAJE DE BAN,BIKINI SET,"FM, TRAJE DE BAÑO DE DOS PIEZAS COLOR AZUL MARCA YMI",70/90/110/130,YMI,LIGHT BLUE,ELASTANE 10%. POLIAMIDA 90%.,699,99
364670,PLAYA ROPA  Y TRAJE DE BAN,BIKINI SET,"FM, TRAJE DE BAÑO DE DOS PIEZAS COLOR NEGRO MARCA YMI",70/90/110/130,YMI,BLACK,POLIAMIDA 82%. ELASTANE 18%.,699,29
364674,PLAYA ROPA  Y TRAJE DE BAN,BIKINI SET,"FM, TRAJE DE BAÑO DE DOS PIEZAS COLOR VERDE MARCA YMI",70/90/110/130,YMI,NEON GREEN,POLIAMIDA 86%. ELASTANE 14%.,699,39
364682,BOTTOMS JUVENIL,MODA,RTF PANTALON FLUIDO RAYAS TIE DYE NARANJA,70/90/110/130,SAHARA FAST FASHION,MULTICOLOR,POLIESTER 100%.,429,429
364687,BOTTOMS JUVENIL,MODA,ECOMMPANTALÓN JARETA CINTURA RAYAS,70/90/110/130,REFILL,BEIGE,ALGODON 100 %.,299,299
364690,PLAYA ROPA  Y TRAJE DE BAN,BIKINI SET,"FM, TRAJE DE BAÑO DE DOS PIEZAS COLOR ROJO MARCA NICOLE MILLER",70/90/110/130,NICOLE MILLER,RED,POLIAMIDA 80%. ELASTANE 20%.,699,49
364692,VESTIDO JUVENIL,VESTIDO CASUAL,"FF STRONA SHOT 1 26 VESTIDO DE SATIN SPANDEX CON ENCAJE EN ESCOTE Y RUEDO, ABERTURA EN PIERNA, TIRANTES CRUZADOS EN ESPALDA.",70/90/110/130,STRONA FAST FASHION,AZUL,POLIESTER 87%. ELASTANO 13%.,299,299
364700,VERANO JUVENIL,SHORT,FM SHORTS MARCA HOLLISTER,50/70/90/110/130,HOLLISTER,VERDE,ALGODON 100 %.,599,219
364707,BOTTOMS JUVENIL,MODA,RTF PANTALON TIPO LINO BOTONES COSTADOS CRUDO,70/90/110/130,SAHARA FAST FASHION,CRUDO,POLIESTER 50 %. ALGODON 50 %.,274,274
364732,VESTIDO JUVENIL,VESTIDO CASUAL,FF STRONA SHOT 1 26 VESTIDO DE LICRA ECOTE HALTER CON ESTOPEROLES,70/90/110/130,STRONA FAST FASHION,NEGRO,POLIESTER 88 %. ELASTANO 12 %.,299,299
364777,VERANO JUVENIL,FALDA,FF STRONA SHOT 1 26 FALDA DE SATIN COLOR CAFE CON ESTAMPADO DE PUNTOS,70/90/110/130,STRONA FAST FASHION,CAFE,POLIESTER 95%. ELASTANO 5%.,329,329
364792,BLUSA JUVENIL,BASICA ML,BLUSA MODA ML MARCA LEVIS 167860026ICONIC WESTERN COLOR NEGRO,70/90/110/130,LEVIS,NEGRO,LYOCEL 67%. MODAL 17%. ALGODON 16%.,799,489
364822,BOLSAS,DE MANO,EXCLUSIVO ECOMM 100% TEXTIL FORRO 100% SINTETICO,10,WESTIES,BEIGE,SINTETICO 100%.,1699,1699
364830,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA JUVENIL DE TIRANTES TIPO TOP DE COLOR ROSA",90/110,POOF NEW YORK,PINK,NYLON 92%. SPANDEX 8%.,99,25
364836,BOTTOMS JUVENIL,MODA,RTFPANTALON TIPO LINO BOTONES COSTADOS CAFÉ,70/90/110/130,SAHARA FAST FASHION,CAFE,POLIESTER 50 %. ALGODON 50 %.,299,299
364841,BLUSA JUVENIL,BASICA ML,"BLUSA ESCOTE V, CON OLAN DELGADO EN CUELLO, ASI COMO EN PUÑO",50/70/90/110/130/150,SAHARA,ARENA,POLIESTER 100%.,229,229
364850,BLUSA JUVENIL,MODA MC,"BLUSA CROP, CUELLO CAMISERO CON TEXTURA",50/70/90/110/130,18 FOREVER,PALO DE ROSA,POLIESTER 100%.,199,199
364852,BOTTOMS JUVENIL,MODA,RTFPANTALON FLARE TEJIDO ABIERTO,70/90/110/130,STRONA FAST FASHION,CAFE,POLIESTER 50 %. ALGODON 50 %.,279,279
364853,VERANO JUVENIL,JUMPER,ECOMMJUMPSUIT SHORT SIN MANGA JARETA CINTURA ACID WASH,70/90/110/130,REFILL,ROSA,ALGODON 100 %.,299,299
364857,BLUSA JUVENIL,BASICA ML,BLUSA MODA ML MARCA LEVIS 167860033ICONIC WESTERN INDIGO LIGHT ABOTONADA CON BOLISLLOS EN LA PARTE SUPERIOR,50/70/90/110,LEVIS,INDIGO,LYOCEL 67%. MODAL 17%. ALGODON 16%.,799,599
364860,BLUSA JUVENIL,BASICA SM,"BLUSA CUELLO ALTO CON OLAN DELGADO, ASÍ COMO EN SISA, BOTONES EN PECHO Y SMOCK",70/90/110/130/150,SAHARA,VERDE,POLIESTER 100%.,219,219
364863,BLUSA JUVENIL,BASICA SM,"BLUSA JUVENIL BASICA SM, CUELLO ALTO CON DETALLE DE PLIZADO Y TIRA AJUSTABLE, BOTONES EN ESCOTE, ESTAMPADO FLORAL",70/90/110/130/150,SAHARA,ARENA,POLIESTER 100%.,199,199
364881,BOTTOMS JUVENIL,GABARDINA,PANTALON GABARDINA COLOR BLANCO FIT PUSH UP SKINNY,50/70/90/110/130/150,18 FOREVER,BLANCO,ALGODON 98%. ELASTANO 2%.,249,179
364889,BLUSA JUVENIL,BASICA MC,BLUSA MC CORTA CON TONO BEIGE Y ESTAMPADO FLORAL BLISADO EN LA PARTE DEL PECHO Y OLAN EN LAS MANGAS BOTON EN LA PARTE TRACERA DE CUELLO Y BOTON,50/70/90/110/130/150,SAHARA,BEIGE,POLIESTER 100%.,249,99
364982,INVIERNO LIGERO,SUETER LIGERO,SUETER LIGERO MARCA LEVIS COLOR GRIS CON PATRON EN LA PARTE SUPERIOR COLOR AZUL 0005T0000,70/90/110,LEVIS,GRIS,ACRYLIC 68%. POLIESTER 29%. ELASTANO 3%.,249,249
364987,BLUSA JUVENIL,MODA ML,ECOMM BLUSA MODA ML MARCA LEVIS 167860091ICONIC WESTERN *MARINAS STRIPE* COLOR AZUL,50/70/90/110,LEVIS,AZUL,ALGODON 76%. CANAMO 24%.,799,419
365012,PLAYERA JUVENIL,PLAYERA REGULAR MC,PLAYERA REGULAR MC LEVIS 173692260THE PERFECT TEE COLOR VERDE CON LOGO LEVIS EN COLOR AZUL Y FLORES BLANCAS,50/70/90/110,LEVIS,VERDE,ALGODON 100%.,249,179
365017,VERANO JUVENIL,JUMPER,RTFJUMPSUIT JARETA DELANTERA MANGA CAMPANA BORDADO RUEDO,70/90/110/130,STRONA FAST FASHION,ROSA,POLIESTER 100 %.,299,299
365031,BOTTOMS JUVENIL,MEZCLILLA,PANTALON DE MEZCLILLA CORTE PUSH UP PRETINA BASICA DE UN SOLO BOTON BOLSAS FRONTALES NO FUNCIONALES BOLSAS TRACERAS FUNCIONALES WHISKERS EN LA PARTE FRONTAL,30/50/70/90/110/130/150/170,SAHARA,AZUL,ALGODON 71%. POLIESTER 27%. ELASTANO 2%.,349,179
365037,PLAYERA JUVENIL,PLAYERA REGULAR MC,PLAYERA REG MC MARCA LEVIS COLOR ROJO CON LOGO MULTICOLOR  173692289THE PERFECT TEE,50/70/90/110,LEVIS,ROJO,ALGODON 100%.,149,149
365049,BOTTOMS JUVENIL,MEZCLILLA,PANTALON DE MEZCLILLA CORTE SKINNY  PRETINA GRUESA DE DOBLE BOTON EN COLOR CROMO BOLSAS FRONTALES NO FUNCIONALES BOLSAS TRACERAS FUNCIONALES,30/50/70/90/110/130/150/170,SAHARA,AZUL,ALGODON 70%. POLIESTER 26%. ELASTANO 4%.,349,159
365052,ACCESORIOS,MONEDERO,EXCLUSIVO ECOMM 100% POLIURETANO FORRO 100% SINTETICO,10,WESTIES,NEGRO,SINTETICO 100 %.,799,799
365061,INVIERNO LIGERO,CHAMARRA LIGERA,FM CHAMARRA DAMA CON BOLSAS DIAGONALES,30/50/70/90/110/130,JEANSWEST,INDIGO,ALGODON 75%. POLIESTER 23%. ELASTANO 2%.,299,89
365062,PLAYERA JUVENIL,PLAYERA REGULAR MC,ECOMM PLAYERA REG MC MARCA LEVIS 173692443 THE PERFECT TEE MICHELLE COLOR ROSA CON BATWING FLORAL,50/70/90/110,LEVIS,ROSA,ALGODON 100%.,249,249
365070,ACCESORIOS,MONEDERO,EXCLUSIVO ECOMM 100% POLIURETANO FORRO 100% SINTETICO,10,WESTIES,ROJO,SINTETICO 100 %.,799,799
365082,UNIFORMES COPPEL,DAMAS,"CHALECO CAPITONADO DAMA, AZUL ELECTRICO,  NUEVA IMAGEN / REGIONES FRIO",240/260/280/300/320/340/360/380/400/420/440/460/480/500/520/540,SIN MARCA,AZUL,NYLON 100 %.,474,474
365097,PLAYERA JUVENIL,PLAYERA REGULAR MC,ECOMM PLAYERA REG MC LEVIS 173692500THE PERFECT TEE HL LOGO MICHELLE COLOR AZUL MARINO BATWING FLORAL,50/70/90/110,LEVIS,AZUL MARINO,ALGODON 100%.,249,179
365107,PLAYERA JUVENIL,PLAYERA REGULAR MC,ECOMM PLAYERA REG MC LEVIS 173692504THE PERFECT TEE COLOR AZUL CIELO BATWING FLORAL,50/70/90/110,LEVIS,AZUL,ALGODON 100%.,249,179
365112,BOLSAS,DE HOMBRO,ECOMM BOLSA GUESS FACTORY TANA TOP ZIP SHOULDER,10,GUESS FACTORY,AZUL,POLIURETANO 100 %.,2199,1529
365144,BOTTOMS JUVENIL,MEZCLILLA,"JEANS CORTE SKINNY, PRETINA DELGADA, TIRO MEDIO, BOLSAS HABILITADAS",50/70/90/110/130/150,REFILL,AZUL,ALGODON 70%. POLIESTER 23%. VISCOSA 5%. ELASTANO 2%.,449,319
365177,ACCESORIOS,MONEDERO,EXCLUSIVO ECOMM 100% POLIURETANO FORRO 100% SINTETICO,10,WESTIES,NEGRO,SINTETICO 100 %.,699,699
365207,ACCESORIOS,MONEDERO,EXCLUSIVO ECOMM 100% POLIURETANO FORRO 100% SINTETICO,10,WESTIES,ROJO,SINTETICO 100 %.,699,699
365272,PLAYERA JUVENIL,PLAYERA REGULAR SM,"FF STRONA SHOT 1 26 PLAYERA SIN MANGAS CON HOMBRO IZQUIERDO CAIDO, TIRANTES CON PLISADO, SUBLIMADO DE LUNARES BLANCOS EN FONDO CAFÉ",70/90/110/130,STRONA FAST FASHION,CAFE,POLIESTER 94%. ELASTANO 6%.,249,249
365283,SOBREPRENDA,CHAMARRA LIGERA MODA,ECOMM TRUCKER LEVIS COLOR AZUL MEDIO 299450063 ORIGINAL TRUCKER,50/70/90/110,LEVIS,AZUL,ALGODON 79%. LYOCEL 21%.,1299,1299
365287,BOLSAS,DE HOMBRO,ECOMM BOLSA GUESS FACTORY TANA TOP ZIP SHOULDER,10,GUESS FACTORY,ROSA,POLIURETANO 100 %.,2199,2199
365292,SOBREPRENDA,CHAMARRA LIGERA MODA,ECOMM ORIGINAL TRUCKER LEVIS 299450154 COLOR BLANCO,50/70/90/110,LEVIS,BLANCO,ALGODON 100%.,1299,899
365297,BOLSAS,DE HOMBRO,ECOMM BOLSA GUESS FACTORY CARACARA TOTE,10,GUESS FACTORY,CAFE CLARO,POLIURETANO 100 %.,2599,1399
365307,SOBREPRENDA,CHAMARRA LIGERA MODA,ORIGINAL TRUCKER LEVIS 299450162 STRIPE COLOR AZUL,50/70/90/110,LEVIS,AZUL,ALGODON 100%.,1299,789
365311,BLUSA JUVENIL,MODA ML,BLUSA OVERSIZE RAYAS STRONA FAS FASHION COOR AMARILLO CON BOTONES AL FRENTE SHOT3 SS25,70/90/110/130,STRONA FAST FASHION,AMARILLO,POLIESTER 77%. ALGODON 20%. ELASTANO 3%.,359,179
365312,SOBREPRENDA,CHAMARRA LIGERA MODA,ECOMM ORIGINAL TRUCKER MARCA LEVIS COLOR AZUL CON DEGRADADO A BLANCO,50/70/90/110,LEVIS,AZUL,ALGODON 100%.,1299,899
365317,VESTIDO JUVENIL,VESTIDO CASUAL,CLON 364462 VESTIDO MANGA LARGA CUELLLO REDONDO CON GOTA Y OLAN EN  RUEDO SHOT 3SS25,70/90/110/130,STRONA FAST FASHION,BLANCO,POLIESTER 100%.,279,129
365327,SOBREPRENDA,CHAMARRA LIGERA MODA,ECOMM ORIGINAL TRUCKER LEVIS COLOR AZUL,50/70/90/110,LEVIS,AZUL,ALGODON 100%.,1299,899
365387,SOBREPRENDA,CHALECO  VERANO,TOP MEZCLILLA MODA CON BOTONES EN LIENZO DELANTERO STRONA SHOT3 SS25,70/90/110/130,STRONA FAST FASHION,AZUL,ALGODON 61%. POLIESTER 29%. VISCOSA 6%. ELASTANO 4%.,319,149
365391,BLUSA JUVENIL,MODA SM,BLUSA PORTUGUESA SIN MANGA STRONA COLOR IVORY,70/90/110/130,STRONA FAST FASHION,IVORY,POLIESTER 96 %. ELASTANO 4 %.,229,159
365392,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,ECOMMERCE MANDA QR DAM PV23 PY MC CR EST BLANCO,70/90/110/130,STAR WARS MANDALORIAN,BLANCO,ALGODON 100%.,129,129
365397,BLUSA JUVENIL,MODA MC,BLUSA TOP CON BOTONES COLOR AMARILLO STRONA FAST FASHION SHOT 3 SS25,70/90/110/130,STRONA FAST FASHION,AMARILLO,ALGODON 48%. POLIESTER 47%. ELASTANO 5%.,199,129
365402,PLAYERA JUVENIL,PLAYERA REGULAR MC,PLAYERA CON BOLSA AL FRENTE ESTAMPADA COPA AL FRENTE (SKU REFERENCIA FIT 394702 COCA COLA),70/90/110/130,STRONA FAST FASHION,OFFWHITE,ALGODON 100%.,249,99
365411,UNIFORMES COPPEL,DAMAS,"CHAMARRA CAPITONADA DAMA, GRIS,  NUEVA IMAGEN / REGIONES FRIO",240/260/280/300/320/340/360/380/400/420/440/460/480/500/520/540,SIN MARCA,GRIS,NYLON 100 %.,499,499
365417,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,ECOMMERCE MANDA CL DAM PV23 PY MC CR EST ROSA,70/90/110/130,STAR WARS MANDALORIAN,ROSA,ALGODON 100%.,129,99
365427,VERANO JUVENIL,SHORT,"FF STRONA SHOT 1 FALDA CON DOBLE HOLAN, CINTURA CON AMARRE, COLOR AMARILLO",70/90/110/130,STRONA FAST FASHION,AMARILLO,VISCOSA 97%. ELASTANO 3%.,349,349
365440,BOTTOMS JUVENIL,MODA,FM PANTALON  FULL PRINT,30/50/70/90/110/130/150,ARDENE,VARIOS,ALGODON 100%.,229,69
365461,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA MANGA SACADA CUELLO EN U COLOR BLANCA CON MANCHAS GRISES",70/90/110,POOF,WHITE,COTTON 55%. POLYESTER 40%. SPANDEX 5%.,99,49
365480,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA DE TIRANTES CRUZADOS EN LA ESPALDA TIPO TOP COLOR NEGRO",90/110,POOF NEW YORK,BLACK,NYLON 92%. SPANDEX 8%.,129,59
365481,INVIERNO LIGERO,VESTIDO INVIERNO,VESTIDO MISMA SILUETA DE SKU 399580 ANIMAL PRINT BLANCO Y NEGRO MANGA LARGA MARCA SAHARA TELA TIPO SATIN,70/90/110/130,SAHARA,ANIMAL PRINT,POLYESTER 100%.,349,249
365482,PLAYERA JUVENIL,PLAYERA REGULAR MC,ECOMMERCE STICH NA DAM PV23 CROP MC CR E REY,70/90/110/130,DISNEY STITCH,AZUL REY,ALGODON 100%.,179,129
365494,BLUSA JUVENIL,MODA SM,"FM,PPB, BLUSA CUELLO EN U DE TIRANTES GRUESOS CON PEQUEÑOS OLANES,TIPO TOP COLOR NEGRO",90/110,POOF NEW YORK,BLACK,NYLON 92%. SPANDEX 8%.,129,49
365495,INVIERNO LIGERO,CHAMARRA LIGERA,CHAMARRA LARGA IMPERMEABLE CON GORRO Y CIERRE AL FRENTE CON BOTONES TIPO BROCHE,70/90/110/130,YORK TEAM POLO CLUB,GREEN,POLYESTER 100%.,499,349
365498,INVIERNO LIGERO,PLAYERA ML,PLAYERA NEGRA CROP CORTE ARRIBA DEL HOMBRO MARCA STRONA,70/90/110/130,STRONA,BLACK,NYLON 95%. SPANDEX 5%.,249,249
365499,INVIERNO LIGERO,CHAMARRA LIGERA,"CHAMARRA CAMEL TIPO BOMBER, GORRO CON PELUCHE, CIERRE AL FRENTE Y PELUCHE INTERIOR",70/90/110/130,BEBE DTR,CAMEL,POLYESTER 100%.,699,699
365500,INVIERNO LIGERO,SUETER LIGERO,SUETER BEIGE CUELLO REDONDO NO CROP CON TEJIDO MARCA JLO,70/90/110/130,JENNIFER LOPEZ,BEIGE,POLYESTER 51%. POLYAMIDE 34%. ACRYLIC 13%. WOOL 2%.,449,449
365502,VERANO JUVENIL,FALDA,CLON 391588 FF STRONA SHOT 1 25 FALDA CON BOLSILLOS CARGO ACID WASH COLOR NEGRO,70/90/110/130,STRONA FAST FASHION,NEGRO,ALGODON 78%. ELASTANO 3%. POLIESTER 19%.,349,349
365503,BOLSAS,CLUTCH FIESTA,CLUTCH JLO CON TEJUDO DE PALMA NEGRO Y CIERRE CON PERLA NEGRA,10,JENNIFER LOPEZ,BLACK,PALMA 100%.,349,249
365505,INVIERNO LIGERO,SUETER LIGERO,SUETER TEJIDO GRIS CON ACID WASH CUELLO REDONDO MARCA THINNER,70/90/110/130,STRONA,GREY,COTTON 100%.,399,119
365507,BOTTOMS JUVENIL,MEZCLILLA,FF STRONA SHOT 1 25 PANTALÓN DE MEZCLILLA FLARE CON RESORTE EN PRETINA ALTA COLOR NEGRO,70/90/110/130/150,STRONA FAST FASHION,NEGRO,ALGODON 68%. POLIESTER 29%. ELASTANO 3%.,319,179
365508,PLAYERA JUVENIL,PLAYERA REGULAR MC,PLAYERA MANGA CORTA CON ESTAMPADO CON MOÑOS STRONA (SKU REFERENCIA FIT 394702 COCA COLA),70/90/110/130,STRONA FAST FASHION,OFFWHITE,ALGODON 100%.,249,99
365511,PLAYERA JUVENIL,PLAYERA REGULAR MC,PLAYERA MANGA CORTA CON ESTAMPADO (CLON 394702 REFERENCIA FIT BOXY COCA COLA) SHOT3 SS25,70/90/110/130,STRONA FAST FASHION,OFFWHITE,ALGODON 100%.,249,99
365512,VESTIDO JUVENIL,VESTIDO CASUAL,"FM,PPB, VESTIDO CORTO DE TIRANTES GRUESOS COLOR BEIGE CON ESTAMPADO DE FIGURAS EN VARIOS COLORES",70/90/110/130,DEREK HEART,BEIGE,POLYESTER 100%.,299,299
365513,BOLSAS,CLUTCH FIESTA,CLUTCH SAHARA FORRADA DE PEDRERIA DORADA CIERRE EN FORMA DE SOBRE,10,SAHARA,GOLD,POLYESTER 100%.,379,229
365517,PLAYERA JUVENIL,PLAYERA ECONOMICA MC,PLAYERA MANGA CORTA CON ESTAMPADO DE GATO STRONA FAST FASHION SHOT3 SS25,70/90/110/130,STRONA FAST FASHION,ROSA,ALGODON 100%.,149,69
365533,VESTIDO JUVENIL,VESTIDO CASUAL,"FM,PPB, VESTIDO CORTO DE TIRANTES GRUESOS COLOR NEGRO CON ESTAMPADO DE FIGURAS EN COLOR BLANCO",70/90/110/130,DEREK HEART,BLACK,POLYESTER 100%.,299,299
365534,BOLSAS,DE HOMBRO,BOLSA PERRY ELLIES DE NYLON CON ASAS DE PU Y BOLSA EXTERIOR CON ZIPPER,10,PERRY ELLIS,NAVY,NYLON 100%.,549,549
365546,ACCESORIOS,CARTERA,CARTERA BEBE CON PLACA METALICA DOBLE ZIPPER CON GRABADO EMBOSSED,10,BEBE DTR,RED,POLYURETHANE 100%.,249,249
365551,ACCESORIOS,CARTERA,CARTERA PERRY ELLIES DE PU CON COSTURAS DE ROMBO EN PU INTERIOR DORADO,10,PERRY ELLIS,PINK,POLYESTER 100%.,219,149
365557,BLUSA JUVENIL,MODA MC,PAYERA MC TEXTURA  CORRUGADA,50/70/90/110/130,STRONA FAST FASHION,NEGRO,POLIESTER 95%. ELASTANO 5%.,199,199
